shipping_id,order_id,shipping_date,return_date,shipping providers,delivery_status
1830,10783,2022-08-22,,fedex,Delivered
1831,8639,2022-08-07,,fedex,Delivered
1832,2482,2022-07-28,,fedex,Delivered
1833,7418,2022-06-27,,fedex,Delivered
1834,17126,2022-06-07,,fedex,Delivered
1835,20836,2022-06-05,,fedex,Delivered
1836,14808,2022-06-01,,fedex,Delivered
1837,16270,2022-06-01,,fedex,Delivered
1838,4320,2022-05-23,,fedex,Delivered
1839,13344,2022-05-19,,fedex,Delivered
1840,20889,2022-05-12,,fedex,Delivered
1841,4573,2022-05-01,,fedex,Delivered
1842,8778,2022-04-10,,fedex,Delivered
1843,13402,2022-03-28,,fedex,Delivered
1844,9265,2021-12-03,,fedex,Delivered
1845,8829,2021-11-13,,fedex,Delivered
1846,7337,2021-10-23,,fedex,Delivered
1847,6442,2021-10-01,,fedex,Delivered
1848,10639,2021-09-27,,fedex,Delivered
1849,12130,2021-09-15,,fedex,Delivered
1850,20911,2021-08-17,,fedex,Delivered
1851,12715,2021-07-09,,fedex,Delivered
1852,8365,2021-05-31,,fedex,Delivered
1853,16404,2021-04-26,,fedex,Delivered
1854,17029,2021-04-24,,fedex,Delivered
1855,15595,2021-04-06,,fedex,Delivered
1856,1182,2021-03-14,,fedex,Delivered
1857,6914,2021-02-12,,fedex,Delivered
1858,13185,2021-01-14,,fedex,Delivered
1859,9284,2020-10-16,,fedex,Delivered
1860,16594,2020-09-29,,fedex,Delivered
1861,2057,2020-08-29,,fedex,Delivered
1862,19747,2020-03-29,,fedex,Delivered
1863,5135,2020-02-14,,fedex,Delivered
1864,8403,2020-02-14,,fedex,Delivered
1865,5072,2020-01-04,,fedex,Delivered
1866,21314,2024-08-02,,fedex,Delivered
1867,12072,2024-02-17,,fedex,Delivered
1868,10780,2024-01-22,,fedex,Delivered
1869,7745,2023-12-30,,fedex,Delivered
1870,19065,2023-10-03,,fedex,Delivered
1871,3426,2023-09-30,,fedex,Delivered
1872,18840,2023-09-17,,fedex,Delivered
1873,19456,2023-09-15,,fedex,Delivered
1874,9888,2023-08-14,,fedex,Delivered
1875,17055,2023-08-14,,fedex,Delivered
1876,8653,2023-08-13,,fedex,Delivered
1877,11445,2023-07-31,,fedex,Delivered
1878,10749,2023-07-28,,fedex,Delivered
1879,19088,2023-07-24,,fedex,Delivered
1880,18692,2023-07-11,,fedex,Delivered
1881,14930,2023-05-28,,fedex,Delivered
1882,14290,2023-05-25,,fedex,Delivered
1883,4654,2023-04-29,,fedex,Delivered
1884,5852,2023-04-24,,fedex,Delivered
1885,13396,2023-04-18,,fedex,Delivered
1886,9697,2023-04-11,,fedex,Delivered
1887,12434,2023-03-31,,fedex,Delivered
1888,16567,2023-03-13,,fedex,Delivered
1889,18393,2023-01-19,,fedex,Delivered
1890,647,2022-12-16,,fedex,Delivered
1891,8431,2022-11-08,,fedex,Delivered
1892,2598,2022-10-01,,fedex,Delivered
1893,13873,2022-09-19,,fedex,Delivered
1894,10078,2022-08-31,,fedex,Delivered
1895,19435,2022-09-01,,fedex,Delivered
1896,19898,2022-08-21,,fedex,Delivered
1897,13843,2022-08-16,,fedex,Delivered
1898,10973,2022-08-14,,fedex,Delivered
1899,20926,2022-08-11,,fedex,Delivered
1900,15223,2022-08-07,,fedex,Delivered
1901,10192,2022-08-05,,fedex,Delivered
1902,12226,2022-07-29,,fedex,Delivered
1903,12499,2022-07-31,,fedex,Delivered
1904,17652,2022-07-25,,fedex,Delivered
1905,20600,2022-07-16,,fedex,Delivered
1906,5559,2022-07-16,,fedex,Delivered
1907,15846,2022-07-11,,fedex,Delivered
1908,2944,2022-06-30,,fedex,Delivered
1909,13780,2022-05-31,,fedex,Delivered
1910,18854,2022-05-21,,fedex,Delivered
1911,45,2022-05-19,,fedex,Delivered
1912,11087,2022-05-09,,fedex,Delivered
1913,11613,2022-05-13,,fedex,Delivered
1914,5290,2022-05-04,,fedex,Delivered
1915,19954,2022-05-05,,fedex,Delivered
1916,9142,2022-04-05,,fedex,Delivered
1917,15812,2022-03-27,,fedex,Delivered
1918,19254,2022-03-28,,fedex,Delivered
1919,15947,2022-03-19,,fedex,Delivered
1920,14569,2022-03-09,,fedex,Delivered
1921,6702,2022-01-21,,fedex,Delivered
1922,93,2022-01-06,,fedex,Delivered
1923,5917,2022-01-01,,fedex,Delivered
1924,8367,2021-11-20,,fedex,Delivered
1925,2212,2021-11-13,,fedex,Delivered
1926,13169,2021-11-11,,fedex,Delivered
1927,9659,2021-10-30,,fedex,Delivered
1928,14979,2021-10-01,,fedex,Delivered
1929,11885,2021-09-28,,fedex,Delivered
1930,15214,2021-09-21,,fedex,Delivered
1931,17005,2021-09-16,,fedex,Delivered
1932,1985,2021-08-26,,fedex,Delivered
1933,4353,2021-08-24,,fedex,Delivered
1934,12209,2021-08-16,,fedex,Delivered
1935,3635,2021-08-08,,fedex,Delivered
1936,6237,2021-07-11,,fedex,Delivered
1937,19658,2021-07-07,,fedex,Delivered
1938,3741,2021-06-24,,fedex,Delivered
1939,14366,2021-06-16,,fedex,Delivered
1940,16691,2021-05-23,,fedex,Delivered
1941,19378,2021-05-23,,fedex,Delivered
1942,5020,2021-05-07,,fedex,Delivered
1943,13955,2021-04-06,,fedex,Delivered
1944,14874,2021-04-05,,fedex,Delivered
1945,3585,2021-03-07,,fedex,Delivered
1946,4198,2021-03-08,,fedex,Delivered
1947,13895,2021-02-19,,fedex,Delivered
1948,929,2021-02-04,,fedex,Delivered
1949,3498,2021-02-05,,fedex,Delivered
1950,3594,2021-01-08,,fedex,Delivered
1951,4885,2020-11-09,,fedex,Delivered
1952,18999,2020-11-04,,fedex,Delivered
1953,18993,2020-09-18,,fedex,Delivered
1954,19771,2020-08-18,,fedex,Delivered
1955,5998,2020-07-31,,fedex,Delivered
1956,15978,2020-07-03,,fedex,Delivered
1957,17380,2020-06-08,,fedex,Delivered
1958,6487,2020-05-22,,fedex,Delivered
1959,6796,2020-03-07,,fedex,Delivered
1960,6492,2020-01-22,,fedex,Delivered
1961,21042,2024-07-25,,fedex,Delivered
1962,21382,2024-02-25,,fedex,Delivered
1963,2047,2024-01-21,,fedex,Delivered
1964,4976,2024-01-05,,fedex,Delivered
1965,9236,2023-12-16,,fedex,Delivered
1966,9516,2023-12-15,,fedex,Delivered
1967,4960,2023-11-16,,fedex,Delivered
1968,20895,2023-09-14,,fedex,Delivered
1969,12843,2023-09-08,,fedex,Delivered
1970,17576,2023-08-11,,fedex,Delivered
1971,17752,2023-07-29,,fedex,Delivered
1972,17894,2023-07-09,,fedex,Delivered
1973,18260,2023-07-07,,fedex,Delivered
1974,1141,2023-06-21,,fedex,Delivered
1975,8435,2023-06-14,,fedex,Delivered
1976,18612,2023-06-10,,fedex,Delivered
1977,16813,2023-06-08,,fedex,Delivered
1978,15044,2023-05-27,,fedex,Delivered
1979,20432,2023-05-23,,fedex,Delivered
1980,11375,2023-05-11,,fedex,Delivered
1981,20877,2023-05-05,,fedex,Delivered
1982,20634,2023-04-26,,fedex,Delivered
1983,10473,2023-04-25,,fedex,Delivered
1984,2849,2023-04-05,,fedex,Delivered
1985,11027,2023-03-31,,fedex,Delivered
1986,19368,2023-03-28,,fedex,Delivered
1987,11279,2023-03-27,,fedex,Delivered
1988,13206,2023-03-19,,fedex,Delivered
1989,18686,2023-03-15,,fedex,Delivered
1990,16768,2023-03-16,,fedex,Delivered
1991,262,2023-02-18,,fedex,Delivered
1992,6422,2023-01-24,,fedex,Delivered
1993,5819,2023-01-19,,fedex,Delivered
1994,1716,2022-12-06,,fedex,Delivered
1995,2656,2022-11-04,,fedex,Delivered
1996,15221,2022-11-03,,fedex,Delivered
1997,6177,2022-10-14,,fedex,Delivered
1998,6626,2022-09-13,,fedex,Delivered
1999,95,2022-08-19,,fedex,Delivered
2000,8244,2022-07-30,,fedex,Delivered
2001,12875,2022-07-12,,fedex,Delivered
2002,9448,2022-06-28,,fedex,Delivered
2003,17339,2022-05-25,,fedex,Delivered
2004,12659,2022-05-08,,fedex,Delivered
2005,15175,2022-04-21,,fedex,Delivered
2006,11873,2022-03-22,,fedex,Delivered
2007,16850,2022-03-20,,fedex,Delivered
2008,3088,2022-03-15,,fedex,Delivered
2009,16830,2022-03-17,,fedex,Delivered
2010,20931,2022-03-10,,fedex,Delivered
2011,12601,2022-03-09,,fedex,Delivered
2012,66,2022-02-21,,fedex,Delivered
2013,7514,2022-02-20,,fedex,Delivered
2014,10052,2022-02-16,,fedex,Delivered
2015,11846,2022-02-04,,fedex,Delivered
2016,6976,2022-01-18,,fedex,Delivered
2017,16592,2022-01-11,,fedex,Delivered
2018,411,2021-12-17,,fedex,Delivered
2019,13909,2021-12-01,,fedex,Delivered
2020,12062,2021-10-30,,fedex,Delivered
2021,6947,2021-10-29,,fedex,Delivered
2022,1672,2021-10-20,,fedex,Delivered
2023,6783,2021-10-16,,fedex,Delivered
2024,8307,2021-10-17,,fedex,Delivered
2025,10400,2021-09-25,,fedex,Delivered
2026,12655,2021-09-20,,fedex,Delivered
2027,17023,2021-08-30,,fedex,Delivered
2028,10040,2021-08-21,,fedex,Delivered
2029,16517,2021-08-23,,fedex,Delivered
2030,16328,2021-08-20,,fedex,Delivered
2031,13168,2021-08-23,,fedex,Delivered
2032,14718,2021-07-31,,fedex,Delivered
2033,11587,2021-07-26,,fedex,Delivered
2034,6086,2021-07-26,,fedex,Delivered
2035,15475,2021-07-18,,fedex,Delivered
2036,13378,2021-07-09,,fedex,Delivered
2037,17790,2021-06-29,,fedex,Delivered
2038,14734,2021-06-22,,fedex,Delivered
2039,7394,2021-06-12,,fedex,Delivered
2040,174,2021-06-04,,fedex,Delivered
2041,11926,2021-05-19,,fedex,Delivered
2042,19905,2021-04-24,,fedex,Delivered
2043,8155,2021-04-22,,fedex,Delivered
2044,9844,2021-04-21,,fedex,Delivered
2045,17900,2021-04-03,,fedex,Delivered
2046,1576,2021-03-13,,fedex,Delivered
2047,8553,2021-02-17,,fedex,Delivered
2048,2878,2021-02-02,,fedex,Delivered
2049,15077,2021-01-27,,fedex,Delivered
2050,7519,2020-11-21,,fedex,Delivered
2051,14915,2020-09-21,,fedex,Delivered
2052,7339,2020-09-18,,fedex,Delivered
2053,5259,2020-09-04,,fedex,Delivered
2054,4747,2020-07-19,,fedex,Delivered
2055,8250,2020-06-26,,fedex,Delivered
2056,15125,2020-05-30,,fedex,Delivered
2057,408,2020-05-22,,fedex,Delivered
2058,14461,2020-04-24,,fedex,Delivered
2059,4630,2020-03-16,,fedex,Delivered
2060,14905,2020-02-27,,fedex,Delivered
2061,1142,2020-01-06,,fedex,Delivered
2062,21617,2024-01-23,,fedex,Delivered
2063,8874,2023-12-28,,fedex,Delivered
2064,9050,2023-12-13,,fedex,Delivered
2065,3393,2023-11-30,,fedex,Delivered
2066,332,2023-11-07,,fedex,Delivered
2067,2392,2023-10-02,,fedex,Delivered
2068,13833,2023-09-25,,fedex,Delivered
2069,168,2023-09-25,,fedex,Delivered
2070,3119,2023-09-25,,fedex,Delivered
2071,14704,2023-09-01,,fedex,Delivered
2072,17634,2023-07-28,,fedex,Delivered
2073,12699,2023-07-14,,fedex,Delivered
2074,10053,2023-06-21,,fedex,Delivered
2075,4340,2023-05-30,,fedex,Delivered
2076,20515,2023-05-05,,fedex,Delivered
2077,7940,2023-04-24,,fedex,Delivered
2078,14978,2023-04-23,,fedex,Delivered
2079,12973,2023-04-22,,fedex,Delivered
2080,17698,2023-04-22,,fedex,Delivered
2081,17694,2023-03-31,,fedex,Delivered
2082,12999,2023-03-28,,fedex,Delivered
2083,20872,2023-03-25,,fedex,Delivered
2084,14687,2023-02-23,,fedex,Delivered
2085,11540,2023-02-23,,fedex,Delivered
2086,10127,2022-12-14,,fedex,Delivered
2087,4276,2022-12-11,,fedex,Delivered
2088,7423,2022-11-18,,fedex,Delivered
2089,8407,2022-10-13,,fedex,Delivered
2090,1938,2022-09-07,,fedex,Delivered
2091,4777,2022-08-31,,fedex,Delivered
2092,9174,2022-08-12,,fedex,Delivered
2093,3751,2022-07-27,,fedex,Delivered
2094,18094,2022-07-19,,fedex,Delivered
2095,8363,2022-07-10,,fedex,Delivered
2096,15967,2022-06-26,,fedex,Delivered
2097,14036,2022-06-21,,fedex,Delivered
2098,18460,2022-06-16,,fedex,Delivered
2099,14624,2022-06-08,,fedex,Delivered
2100,18306,2022-06-04,,fedex,Delivered
2101,6212,2022-05-30,,fedex,Delivered
2102,5668,2022-05-12,,fedex,Delivered
2103,1659,2022-05-12,,fedex,Delivered
2104,974,2022-05-09,,fedex,Delivered
2105,13672,2022-05-10,,fedex,Delivered
2106,5388,2022-05-10,,fedex,Delivered
2107,20565,2022-04-27,,fedex,Delivered
2108,11203,2022-04-19,,fedex,Delivered
2109,14460,2022-04-19,,fedex,Delivered
2110,20317,2022-03-30,,fedex,Delivered
2111,9729,2022-03-25,,fedex,Delivered
2112,13777,2022-03-25,,fedex,Delivered
2113,16733,2022-03-21,,fedex,Delivered
2114,11139,2022-03-20,,fedex,Delivered
2115,13379,2022-03-12,,fedex,Delivered
2116,3898,2022-02-04,,fedex,Delivered
2117,605,2021-12-26,,fedex,Delivered
2118,5153,2021-12-12,,fedex,Delivered
2119,1213,2021-12-05,,fedex,Delivered
2120,9147,2021-12-06,,fedex,Delivered
2121,15926,2021-11-19,,fedex,Delivered
2122,16608,2021-09-28,,fedex,Delivered
2123,10650,2021-08-17,,fedex,Delivered
2124,20474,2021-08-17,,fedex,Delivered
2125,6176,2021-07-30,,fedex,Delivered
2126,20198,2021-07-21,,fedex,Delivered
2127,15651,2021-07-16,,fedex,Delivered
2128,19149,2021-07-13,,fedex,Delivered
2129,14015,2021-06-12,,fedex,Delivered
2130,14130,2021-04-21,,fedex,Delivered
2131,19482,2021-04-10,,fedex,Delivered
2132,17443,2021-04-02,,fedex,Delivered
2133,8197,2021-03-29,,fedex,Delivered
2134,10839,2021-03-28,,fedex,Delivered
2135,12145,2021-03-21,,fedex,Delivered
2136,19226,2021-03-21,,fedex,Delivered
2137,10641,2021-03-20,,fedex,Delivered
2138,7554,2021-03-08,,fedex,Delivered
2139,14831,2021-02-21,,fedex,Delivered
2140,8204,2021-02-15,,fedex,Delivered
2141,8585,2021-02-10,,fedex,Delivered
2142,7204,2021-01-14,,fedex,Delivered
2143,7958,2020-11-20,,fedex,Delivered
2144,9867,2020-11-18,,fedex,Delivered
2145,1381,2020-09-25,,fedex,Delivered
2146,8199,2020-07-31,,fedex,Delivered
2147,312,2020-07-21,,fedex,Delivered
2148,3116,2020-05-12,,fedex,Delivered
2149,15225,2020-04-23,,fedex,Delivered
2150,7981,2020-03-17,,fedex,Delivered
2151,2236,2020-03-09,,fedex,Delivered
2152,18715,2020-03-06,,fedex,Delivered
2153,6567,2020-02-26,,fedex,Delivered
2154,1266,2020-02-18,,fedex,Delivered
2155,15992,2020-01-23,,fedex,Delivered
2156,1837,2020-01-22,,fedex,Delivered
2157,18015,2020-01-15,,fedex,Delivered
2158,21160,2024-07-19,,fedex,Delivered
2159,21618,2024-06-02,,fedex,Delivered
2160,21320,2024-03-21,,fedex,Delivered
2161,944,2024-02-07,,fedex,Delivered
2162,964,2024-01-31,,fedex,Delivered
2163,21172,2024-01-26,,fedex,Delivered
2164,4665,2024-01-07,,fedex,Delivered
2165,4737,2023-11-14,,fedex,Delivered
2166,7883,2023-10-01,,fedex,Delivered
2167,3779,2023-10-01,,fedex,Delivered
2168,20518,2023-09-26,,fedex,Delivered
2169,18687,2023-09-22,,fedex,Delivered
2170,17085,2023-08-26,,fedex,Delivered
2171,14424,2023-08-22,,fedex,Delivered
2172,334,2023-07-11,,fedex,Delivered
2173,5549,2023-07-15,,fedex,Delivered
2174,9338,2023-06-21,,fedex,Delivered
2175,17810,2023-06-14,,fedex,Delivered
2176,13918,2023-06-02,,fedex,Delivered
2177,9168,2023-05-25,,fedex,Delivered
2178,10882,2023-05-06,,fedex,Delivered
2179,18279,2023-04-10,,fedex,Delivered
2180,18429,2023-03-26,,fedex,Delivered
2181,14544,2023-03-23,,fedex,Delivered
2182,7318,2022-09-11,,fedex,Delivered
2183,16109,2022-09-05,,fedex,Delivered
2184,20741,2022-08-23,,fedex,Delivered
2185,6913,2022-08-15,,fedex,Delivered
2186,11593,2022-07-15,,fedex,Delivered
2187,17404,2022-07-06,,fedex,Delivered
2188,17063,2022-07-04,,fedex,Delivered
2189,2635,2022-06-11,,fedex,Delivered
2190,5279,2022-06-11,,fedex,Delivered
2191,554,2022-05-28,,fedex,Delivered
2192,14256,2022-05-23,,fedex,Delivered
2193,16903,2022-05-20,,fedex,Delivered
2194,17924,2022-05-13,,fedex,Delivered
2195,8662,2022-04-28,,fedex,Delivered
2196,15325,2022-04-19,,fedex,Delivered
2197,16971,2022-04-14,,fedex,Delivered
2198,5004,2022-04-15,,fedex,Delivered
2199,17435,2022-04-11,,fedex,Delivered
2200,3562,2022-04-09,,fedex,Delivered
2201,15242,2022-04-08,,fedex,Delivered
2202,15145,2022-04-04,,fedex,Delivered
2203,6321,2022-01-18,,fedex,Delivered
2204,5938,2021-12-17,,fedex,Delivered
2205,2800,2021-11-18,,fedex,Delivered
2206,15335,2021-11-07,,fedex,Delivered
2207,10855,2021-09-22,,fedex,Delivered
2208,8638,2021-09-18,,fedex,Delivered
2209,1413,2021-09-16,,fedex,Delivered
2210,11483,2021-09-17,,fedex,Delivered
2211,18620,2021-08-28,,fedex,Delivered
2212,6307,2021-08-27,,fedex,Delivered
2213,7151,2021-08-26,,fedex,Delivered
2214,15151,2021-08-26,,fedex,Delivered
2215,8529,2021-08-05,,fedex,Delivered
2216,15829,2021-08-03,,fedex,Delivered
2217,3644,2021-07-22,,fedex,Delivered
2218,16994,2021-07-23,,fedex,Delivered
2219,19612,2021-07-10,,fedex,Delivered
2220,6235,2021-07-05,,fedex,Delivered
2221,17208,2021-07-05,,fedex,Delivered
2222,7205,2021-06-30,,fedex,Delivered
2223,4350,2021-05-26,,fedex,Delivered
2224,1760,2021-05-21,,fedex,Delivered
2225,18679,2021-05-08,,fedex,Delivered
2226,18010,2021-05-02,,fedex,Delivered
2227,9591,2021-04-21,,fedex,Delivered
2228,5294,2021-04-14,,fedex,Delivered
2229,3640,2021-04-13,,fedex,Delivered
2230,12447,2021-03-20,,fedex,Delivered
2231,5946,2021-03-17,,fedex,Delivered
2232,5416,2021-02-15,,fedex,Delivered
2233,7197,2021-02-04,,fedex,Delivered
2234,14141,2021-01-02,,fedex,Delivered
2235,3491,2020-12-29,,fedex,Delivered
2236,5756,2020-12-30,,fedex,Delivered
2237,1057,2020-12-21,,fedex,Delivered
2238,1276,2020-12-21,,fedex,Delivered
2239,15828,2020-11-04,,fedex,Delivered
2240,9519,2020-11-03,,fedex,Delivered
2241,7440,2020-10-13,,fedex,Delivered
2242,16004,2020-09-27,,fedex,Delivered
2243,6744,2020-09-17,,fedex,Delivered
2244,18657,2020-08-30,,fedex,Delivered
2245,16376,2020-08-26,,fedex,Delivered
2246,9946,2020-06-11,,fedex,Delivered
2247,19169,2020-06-06,,fedex,Delivered
2248,6228,2020-05-29,,fedex,Delivered
2249,18937,2020-05-27,,fedex,Delivered
2250,17777,2020-05-20,,fedex,Delivered
2251,7526,2020-05-04,,fedex,Delivered
2252,1828,2020-04-22,,fedex,Delivered
2253,2245,2020-03-11,,fedex,Delivered
2254,2084,2020-02-01,,fedex,Delivered
2255,21517,2024-05-01,,fedex,Delivered
2256,21016,2024-02-25,,fedex,Delivered
2257,19645,2024-02-20,,fedex,Delivered
2258,7733,2024-02-12,,fedex,Delivered
2259,9951,2023-10-07,,fedex,Delivered
2260,13397,2023-10-08,,fedex,Delivered
2261,19968,2023-10-05,,fedex,Delivered
2262,10251,2023-09-23,,fedex,Delivered
2263,7427,2023-09-11,,fedex,Delivered
2264,7121,2023-09-12,,fedex,Delivered
2265,8725,2023-09-03,,fedex,Delivered
2266,14970,2023-09-02,,fedex,Delivered
2267,1041,2023-08-12,,fedex,Delivered
2268,11395,2023-08-09,,fedex,Delivered
2269,2016,2023-08-09,,fedex,Delivered
2270,16395,2023-07-27,,fedex,Delivered
2271,12633,2023-07-23,,fedex,Delivered
2272,855,2023-07-15,,fedex,Delivered
2273,13474,2023-06-16,,fedex,Delivered
2274,15107,2023-06-07,,fedex,Delivered
2275,12101,2023-06-09,,fedex,Delivered
2276,9207,2023-06-01,,fedex,Delivered
2277,16101,2023-06-02,,fedex,Delivered
2278,16913,2023-05-08,,fedex,Delivered
2279,17542,2023-05-08,,fedex,Delivered
2280,20671,2023-05-05,,fedex,Delivered
2281,4808,2023-04-30,,fedex,Delivered
2282,9386,2023-05-02,,fedex,Delivered
2283,14634,2023-04-18,,fedex,Delivered
2284,14738,2023-04-18,,fedex,Delivered
2285,19572,2023-04-15,,fedex,Delivered
2286,3854,2023-04-10,,fedex,Delivered
2287,11152,2023-04-09,,fedex,Delivered
2288,9153,2023-02-05,,fedex,Delivered
2289,16798,2023-01-12,,fedex,Delivered
2290,8161,2022-12-19,,fedex,Delivered
2291,5211,2022-11-12,,fedex,Delivered
2292,7023,2022-10-21,,fedex,Delivered
2293,3406,2022-10-13,,fedex,Delivered
2294,15922,2022-10-04,,fedex,Delivered
2295,15715,2022-09-27,,fedex,Delivered
2296,14054,2022-09-24,,fedex,Delivered
2297,20918,2022-09-11,,fedex,Delivered
2298,16561,2022-09-06,,fedex,Delivered
2299,4596,2022-09-01,,fedex,Delivered
2300,11329,2022-08-26,,fedex,Delivered
2301,14779,2022-08-20,,fedex,Delivered
2302,10082,2022-08-22,,fedex,Delivered
2303,20341,2022-08-17,,fedex,Delivered
2304,1314,2022-08-09,,fedex,Delivered
2305,11913,2022-08-09,,fedex,Delivered
2306,4743,2022-08-03,,fedex,Delivered
2307,16092,2022-07-27,,fedex,Delivered
2308,19324,2022-07-27,,fedex,Delivered
2309,11322,2022-07-24,,fedex,Delivered
2310,20908,2022-07-19,,fedex,Delivered
2311,6047,2022-06-19,,fedex,Delivered
2312,5584,2022-06-18,,fedex,Delivered
2313,203,2022-05-30,,fedex,Delivered
2314,19694,2022-05-26,,fedex,Delivered
2315,17638,2022-04-02,,fedex,Delivered
2316,1419,2022-03-30,,fedex,Delivered
2317,19772,2022-03-28,,fedex,Delivered
2318,14109,2022-03-04,,fedex,Delivered
2319,5526,2022-01-27,,fedex,Delivered
2320,6568,2022-01-24,,fedex,Delivered
2321,12862,2022-01-17,,fedex,Delivered
2322,8677,2022-01-15,,fedex,Delivered
2323,10898,2022-01-14,,fedex,Delivered
2324,5136,2021-12-31,,fedex,Delivered
2325,3360,2021-12-09,,fedex,Delivered
2326,14993,2021-11-27,,fedex,Delivered
2327,4969,2021-11-07,,fedex,Delivered
2328,20255,2021-09-24,,fedex,Delivered
2329,5479,2021-09-13,,fedex,Delivered
2330,3163,2021-09-05,,fedex,Delivered
2331,874,2021-08-17,,fedex,Delivered
2332,13291,2021-08-03,,fedex,Delivered
2333,355,2021-07-23,,fedex,Delivered
2334,14063,2021-07-24,,fedex,Delivered
2335,5886,2021-07-20,,fedex,Delivered
2336,3848,2021-07-03,,fedex,Delivered
2337,11093,2021-06-06,,fedex,Delivered
2338,6644,2021-04-08,,fedex,Delivered
2339,14752,2021-03-26,,fedex,Delivered
2340,17878,2021-03-17,,fedex,Delivered
2341,6353,2021-01-13,,fedex,Delivered
2342,403,2021-01-09,,fedex,Delivered
2343,3791,2020-12-30,,fedex,Delivered
2344,3312,2020-12-23,,fedex,Delivered
2345,7859,2020-12-18,,fedex,Delivered
2346,1438,2020-11-29,,fedex,Delivered
2347,2354,2020-11-09,,fedex,Delivered
2348,9532,2020-11-09,,fedex,Delivered
2349,7276,2020-10-31,,fedex,Delivered
2350,2036,2020-08-21,,fedex,Delivered
2351,4934,2020-08-17,,fedex,Delivered
2352,74,2020-06-22,,fedex,Delivered
2353,3697,2020-03-11,,fedex,Delivered
2354,13533,2020-01-15,,fedex,Delivered
2355,7035,2020-01-13,,fedex,Delivered
2356,9091,2020-01-09,,fedex,Delivered
2357,7929,2020-01-03,,fedex,Delivered
2358,21300,2024-07-23,,fedex,Delivered
2359,21275,2024-06-30,,fedex,Delivered
2360,10147,2024-01-10,,fedex,Delivered
2361,9718,2023-11-29,,fedex,Delivered
